id,item_name,people_id
17756,laptop,98136
17757,phone,82464
17758,chair,7941
17759,iphone,5718
17760,chair,16234
17761,pc,67082
17762,iphone,23170
17763,phone,80926
17764,phone,18740
17765,laptop,95108
17766,book,15256
17767,laptop,731
17768,phone,
17769,iphone,57558
17770,iphone,56252
17771,book,34691
17772,pc,75599
17773,phone,29573
17774,book,61279
17775,phone,13732
17776,iphone,32974
17777,chair,10949
17778,laptop,64790
17779,phone,90152
17780,car,45595
17781,car,
17782,iphone,782
17783,chair,62030
17784,book,66440
17785,laptop,
17786,laptop,13454
17787,book,63333
17788,phone,56815
17789,phone,90185
17790,chair,20882
17791,car,72513
17792,car,76833
17793,car,26909
17794,chair,
17795,book,14515
17796,laptop,23161
17797,iphone,63606
17798,book,55420
17799,car,36751
17800,car,68665
17801,iphone,22357
17802,iphone,45258
17803,book,35075
17804,car,60990
17805,iphone,51259
17806,book,69914
17807,car,11875
17808,pc,21649
17809,laptop,16915
17810,chair,54387
17811,chair,73315
17812,book,46881
17813,phone,5044
17814,car,52878
17815,car,94068
17816,chair,52195
17817,iphone,8161
17818,pc,44177
17819,book,81624
17820,chair,51304
17821,phone,98733
17822,chair,54178
17823,pc,
17824,phone,45510
17825,book,97807
17826,pc,7123
17827,pc,31912
17828,car,63986
17829,pc,7944
17830,book,42759
17831,car,6029
17832,car,2571
17833,phone,2404
17834,book,60697
17835,car,85123
17836,car,12700
17837,car,26226
17838,iphone,15369
17839,car,6670
17840,iphone,51053
17841,laptop,67538
17842,laptop,
17843,pc,98991
17844,car,30335
17845,chair,36261
17846,phone,91955
17847,car,85210
17848,iphone,92919
17849,book,82407
17850,phone,50307
17851,laptop,89553
17852,pc,81765
17853,car,37047
17854,phone,6676
17855,iphone,41272
17856,iphone,31795
17857,chair,1934
17858,pc,69437
17859,book,59696
17860,phone,14887
17861,pc,6260
17862,laptop,6544
17863,car,81681
17864,book,42961
17865,phone,63202
17866,pc,66577
17867,car,37060
17868,pc,3193
17869,phone,21575
17870,book,349
17871,phone,41252
17872,pc,48555
17873,iphone,70286
17874,laptop,48469
17875,chair,43185
17876,pc,10567
17877,chair,72464
17878,book,99715
17879,car,94313
17880,laptop,81574
17881,iphone,69546
17882,iphone,67224
17883,chair,12135
17884,car,16669
17885,chair,
17886,car,33854
17887,iphone,36024
17888,iphone,
17889,chair,76084
17890,book,27897
17891,pc,20188
17892,phone,81915
17893,pc,50157
17894,book,76534
17895,laptop,66968
17896,phone,26616
17897,chair,19772
17898,iphone,26693
17899,book,6715
17900,laptop,53931
17901,car,10610
17902,pc,16134
17903,pc,79920
17904,car,11344
17905,pc,70150
17906,car,29075
17907,phone,37639
17908,car,38991
17909,pc,
17910,laptop,25553
17911,chair,96893
17912,laptop,78142
17913,car,55143
17914,book,48255
17915,chair,76501
17916,laptop,
17917,laptop,30501
17918,car,14128
17919,book,72167
17920,book,53851
17921,car,88314
17922,car,26014
17923,chair,27550
17924,pc,90636
17925,book,99470
17926,pc,74710
17927,phone,19028
17928,laptop,95195
17929,iphone,64967
17930,chair,3178
17931,car,71600
17932,phone,56195
17933,book,5256
17934,car,20031
17935,phone,20996
17936,phone,96166
17937,book,55918
17938,pc,3793
17939,laptop,63639
17940,pc,72712
17941,car,19298
17942,pc,5657
17943,book,12237
17944,book,76125
17945,book,60835
17946,phone,90101
17947,phone,68634
17948,iphone,18167
17949,chair,66454
17950,iphone,86001
17951,car,24657
17952,phone,89862
17953,pc,85219
17954,chair,71361
17955,book,1805
17956,phone,52290
17957,car,89251
17958,book,20922
17959,phone,40839
17960,iphone,48429
17961,pc,34899
17962,phone,3045
17963,phone,9840
17964,iphone,17585
17965,pc,13220
17966,iphone,59813
17967,book,28435
17968,chair,8164
17969,book,73238
17970,iphone,71574
17971,car,95083
17972,laptop,69560
17973,phone,5836
17974,car,35615
17975,book,33420
17976,phone,41722
17977,book,90708
17978,phone,83152
17979,pc,23959
17980,chair,87813
17981,book,55359
17982,iphone,95306
17983,phone,41966
17984,iphone,75754
17985,phone,39805
17986,pc,69626
17987,phone,1129
17988,car,58344
17989,book,84202
17990,car,31615
17991,phone,54823
17992,iphone,68928
17993,book,37661
17994,chair,41947
17995,phone,83440
17996,chair,96206
17997,phone,10200
17998,laptop,15655
17999,car,44331
18000,phone,
18001,laptop,78943
18002,laptop,
18003,laptop,14576
18004,phone,
18005,pc,94687
18006,car,85102
18007,car,53543
18008,phone,69189
18009,laptop,57741
18010,book,52556
18011,laptop,15064
18012,laptop,38574
18013,phone,
18014,pc,80538
18015,iphone,86796
18016,laptop,44950
18017,iphone,45036
18018,iphone,19620
18019,laptop,55300
18020,phone,79971
18021,pc,7186
18022,phone,94190
18023,phone,35560
18024,chair,3076
18025,chair,34050
18026,chair,21448
18027,phone,30590
18028,book,70457
18029,book,31011
18030,book,26593
18031,car,98385
18032,book,18065
18033,pc,33146
18034,phone,96946
18035,phone,54038
18036,phone,
18037,chair,52618
18038,laptop,84072
18039,book,40914
18040,pc,10381
18041,iphone,75972
18042,pc,63050
18043,pc,533
18044,iphone,6853
18045,iphone,56093
18046,phone,51165
18047,iphone,76738
18048,car,37321
18049,book,74261
18050,car,6154
18051,book,51410
18052,laptop,77709
18053,car,44540
18054,laptop,32586
18055,chair,62202
18056,book,52446
18057,pc,64345
18058,iphone,99551
18059,iphone,556
18060,iphone,93596
18061,pc,88445
18062,book,59998
18063,iphone,25887
18064,chair,25990
18065,pc,52014
18066,laptop,52410
18067,book,6009
18068,iphone,82208
18069,book,52955
18070,car,15459
18071,car,27970
18072,iphone,121
18073,iphone,4394
18074,chair,23087
18075,pc,
18076,phone,33716
18077,pc,75406
18078,iphone,88011
18079,phone,56499
18080,iphone,46678
18081,chair,25226
18082,laptop,64270
18083,iphone,10424
18084,chair,
18085,chair,49022
18086,iphone,46184
18087,pc,72015
18088,book,45005
18089,laptop,73523
18090,phone,73895
18091,iphone,34121
18092,iphone,45123
18093,laptop,69391
18094,iphone,21586
18095,car,12972
18096,phone,35884
18097,iphone,86359
18098,pc,17550
18099,book,
18100,phone,38654
18101,iphone,29787
18102,pc,19068
18103,book,45226
18104,iphone,56175
18105,phone,95874
18106,laptop,7050
18107,laptop,
18108,phone,16971
18109,laptop,51556
18110,iphone,81311
18111,phone,96828
18112,car,86703
18113,car,73783
18114,car,59071
18115,iphone,86390
18116,car,4219
18117,book,73274
18118,laptop,22772
18119,book,75882
18120,book,49711
18121,iphone,15873
18122,pc,55531
18123,laptop,79225
18124,phone,
18125,chair,
18126,car,37248
18127,book,231
18128,laptop,61547
18129,book,11612
18130,laptop,69309
18131,iphone,34668
18132,iphone,
18133,phone,15332
18134,iphone,29223
18135,laptop,34765
18136,laptop,61262
18137,iphone,2635
18138,phone,28371
18139,chair,31370
18140,book,84995
18141,laptop,58956
18142,book,85959
18143,laptop,81183
18144,chair,27429
18145,iphone,16188
18146,pc,9610
18147,iphone,9354
18148,pc,83543
18149,pc,86508
18150,book,33558
18151,laptop,72564
18152,book,60869
18153,iphone,
18154,chair,48486
18155,car,3294
18156,book,84582
18157,iphone,52714
18158,pc,28483
18159,pc,23501
18160,laptop,26497
18161,pc,59376
18162,pc,65015
18163,book,33467
18164,iphone,63080
18165,book,97320
18166,car,57793
18167,book,65373
18168,phone,21375
18169,iphone,
18170,pc,81489
18171,phone,25580
18172,phone,14265
18173,car,47441
18174,laptop,88979
18175,car,88293
18176,pc,
18177,laptop,94137
18178,book,21702
18179,phone,97303
18180,book,54972
18181,car,13717
18182,laptop,75666
18183,laptop,37232
18184,phone,71223
18185,car,64766
18186,chair,43449
18187,iphone,26840
18188,chair,
18189,phone,29847
18190,chair,27939
18191,iphone,64894
18192,laptop,8332
18193,book,98230
18194,chair,49736
18195,laptop,18677
18196,chair,2673
18197,car,65367
18198,book,86889
18199,book,46763
18200,car,87860
18201,car,60825
18202,chair,46010
18203,chair,42675
18204,pc,85438
18205,chair,55286
18206,pc,91773
18207,chair,28280
18208,phone,50210
18209,book,95706
18210,book,75437
18211,car,92919
18212,car,65265
18213,laptop,50436
18214,car,51802
18215,book,62354
18216,laptop,10054
18217,iphone,21432
18218,iphone,27054
18219,book,86026
18220,chair,58466
18221,book,12717
18222,laptop,39293
18223,laptop,35082
18224,car,15078
18225,book,49231
18226,iphone,88936
18227,book,
18228,car,50379
18229,pc,87704
18230,pc,831
18231,book,93922
18232,car,64639
18233,phone,9759
18234,car,29952
18235,iphone,69198
18236,laptop,58287
18237,chair,14392
18238,book,11622
18239,iphone,4000
18240,pc,69632
18241,phone,2482
18242,phone,13816
18243,laptop,97231
18244,laptop,10115
18245,book,52746
18246,iphone,49340
18247,car,12090
18248,iphone,93897
18249,laptop,192
18250,car,24296
18251,phone,44848
18252,phone,39858
18253,phone,84200
18254,car,51748
18255,laptop,25241
18256,iphone,84264
18257,phone,39434
18258,chair,44244
18259,chair,42523
18260,book,98607
18261,car,31628
18262,pc,38923
18263,car,92098
18264,pc,92140
18265,phone,54809
18266,car,49179
18267,car,60667
18268,pc,1663
18269,laptop,38841
18270,pc,9
18271,phone,9214
18272,iphone,54769
18273,pc,8180
18274,book,49523
18275,chair,7361
18276,phone,6616
18277,phone,52075
18278,book,56815
18279,car,7560
18280,laptop,35283
18281,chair,86103
18282,car,89266
18283,phone,56458
18284,iphone,77912
18285,book,
18286,phone,74411
18287,book,6381
18288,book,80725
18289,phone,19492
18290,pc,67013
18291,pc,87756
18292,car,67774
18293,laptop,59286
18294,car,66642
18295,book,28415
18296,phone,52857
18297,book,70502
18298,iphone,23195
18299,phone,
18300,book,91229
18301,pc,4686
18302,book,8493
18303,laptop,43640
18304,book,
18305,chair,25480
18306,car,28322
18307,phone,19842
18308,iphone,8603
18309,car,58468
18310,car,8668
18311,laptop,20890
18312,book,38505
18313,car,40446
18314,book,15600
18315,iphone,10450
18316,phone,7331
18317,book,83869
18318,pc,28392
18319,iphone,74718
18320,phone,61496
18321,book,29191
18322,chair,80118
18323,chair,67195
18324,iphone,31628
18325,phone,3071
18326,chair,57684
18327,book,56650
18328,iphone,78436
18329,laptop,45497
18330,iphone,8507
18331,laptop,99691
18332,pc,20409
18333,phone,12205
18334,car,9521
18335,book,
18336,pc,70111
18337,book,81740
18338,book,55830
18339,iphone,55410
18340,car,9517
18341,car,10580
18342,phone,55920
18343,car,12585
18344,chair,61157
18345,iphone,79864
18346,laptop,256
18347,phone,61445
18348,chair,3905
18349,laptop,97522
18350,laptop,36717
18351,iphone,81667
18352,iphone,93282
18353,iphone,92042
18354,laptop,23152
18355,laptop,
18356,chair,25859
18357,chair,97834
18358,car,54214
18359,chair,77264
18360,book,23340
18361,car,40647
18362,book,61373
18363,phone,13178
18364,book,45381
18365,car,27770
18366,pc,
18367,chair,4967
18368,chair,52889
18369,pc,81626
18370,car,18995
18371,phone,63743
18372,iphone,7191
18373,book,40100
18374,car,55396
18375,book,80871
18376,iphone,97176
18377,laptop,90980
18378,laptop,23833
18379,chair,83045
18380,chair,41071
18381,iphone,62559
18382,phone,13061
18383,iphone,
18384,car,
18385,pc,99982
18386,laptop,
18387,car,
18388,pc,26841
18389,phone,66091
18390,car,64876
18391,pc,41892
18392,pc,19615
18393,iphone,
18394,pc,30766
18395,laptop,12583
18396,iphone,45801
18397,car,75511
18398,phone,57301
18399,pc,64334
18400,pc,48992
18401,chair,92990
18402,laptop,42689
18403,car,68577
18404,chair,
18405,laptop,22372
18406,book,5461
18407,phone,70917
18408,pc,24534
18409,laptop,68362
18410,phone,75568
18411,pc,98193
18412,phone,56069
18413,car,83859
18414,laptop,60690
18415,iphone,2551
18416,book,46145
18417,book,88662
18418,pc,99055
18419,pc,87083
18420,chair,
18421,phone,2632
18422,chair,25947
18423,car,58882
18424,iphone,28184
18425,car,12511
18426,car,37433
18427,phone,44232
18428,car,91483
18429,book,88558
18430,phone,63904
18431,chair,57616
18432,book,61936
18433,chair,90478
18434,car,66306
18435,pc,76457
18436,book,9863
18437,car,19665
18438,iphone,29229
18439,iphone,51163
18440,car,59362
18441,iphone,25592
18442,car,99570
18443,phone,37768
18444,laptop,82085
18445,laptop,20275
18446,pc,70995
18447,iphone,36782
18448,car,33605
18449,iphone,17237
18450,book,96180
18451,phone,67869
18452,chair,73269
18453,iphone,49293
18454,chair,56691
18455,book,85484
18456,pc,34471
18457,laptop,50375
18458,iphone,26172
18459,book,80786
18460,pc,19097
18461,book,95765
18462,phone,90966
18463,pc,48923
18464,iphone,13868
18465,car,55248
18466,iphone,1634
18467,laptop,43654
18468,iphone,
18469,car,23095
18470,laptop,89991
18471,book,39332
18472,chair,41825
18473,pc,71604
18474,book,219
18475,iphone,
18476,book,99574
18477,car,50279
18478,car,8990
18479,chair,475
18480,phone,78097
18481,iphone,26782
18482,iphone,32045
18483,car,
18484,book,85216
18485,laptop,
18486,iphone,34219
18487,car,27449
18488,car,17607
18489,car,26005
18490,pc,93579
18491,iphone,64983
18492,car,73278
18493,car,
18494,car,93730
18495,book,66099
18496,chair,30531
18497,book,91544
18498,pc,77499
18499,phone,63990
18500,laptop,
18501,phone,34265
18502,pc,15929
18503,book,4318
18504,chair,97894
18505,phone,21775
18506,book,90767
18507,pc,20904
18508,phone,90669
18509,phone,966
18510,pc,89920
18511,pc,9458
18512,phone,58690
18513,car,40425
18514,pc,18422
18515,phone,68928
18516,book,10401
18517,book,21857
18518,chair,3185
18519,car,49945
18520,laptop,59444
18521,pc,11721
18522,book,13490
18523,chair,29523
18524,chair,2438
18525,car,78900
18526,iphone,99318
18527,laptop,52029
18528,car,20460
18529,pc,2359
18530,chair,58822
18531,chair,74145
18532,iphone,11923
18533,car,640
18534,chair,99033
18535,laptop,50792
18536,chair,30961
18537,car,61004
18538,phone,64346
18539,pc,97385
18540,laptop,91240
18541,iphone,72274
18542,chair,26830
18543,iphone,45984
18544,pc,27106
18545,laptop,52723
18546,iphone,17307
18547,laptop,
18548,chair,75522
18549,laptop,15665
18550,phone,47603
18551,iphone,95580
18552,laptop,29011
18553,iphone,77552
18554,phone,7223
18555,car,76872
18556,car,19638
18557,laptop,
18558,phone,83587
18559,car,74326
18560,iphone,54378
18561,laptop,73854
18562,chair,50317
18563,pc,67826
18564,laptop,26294
18565,pc,77076
18566,laptop,2547
18567,iphone,72433
18568,laptop,18561
18569,iphone,47261
18570,chair,40642
18571,phone,84985
18572,chair,47542
18573,chair,
18574,car,75700
18575,laptop,48518
18576,car,66960
18577,iphone,94183
18578,laptop,97372
18579,laptop,7687
18580,chair,99978
18581,iphone,2786
18582,pc,287
18583,chair,45620
18584,chair,71768
18585,book,97534
18586,chair,14692
18587,car,45751
18588,chair,45029
18589,chair,97383
18590,book,51102
18591,car,62018
18592,iphone,2739
18593,laptop,51308
18594,iphone,19053
18595,iphone,67528
18596,iphone,25726
18597,iphone,56529
18598,laptop,97448
18599,car,99436
18600,iphone,21583
18601,chair,458
18602,laptop,72837
18603,phone,3915
18604,car,88293
18605,laptop,63948
18606,phone,11585
18607,laptop,18698
18608,iphone,
18609,car,15072
18610,iphone,57388
18611,laptop,8444
18612,car,76083
18613,laptop,73391
18614,chair,82330
18615,book,55906
18616,iphone,39978
18617,phone,41305
18618,phone,33328
18619,pc,90168
18620,pc,26624
18621,phone,4983
18622,car,74120
18623,book,34219
18624,laptop,68356
18625,chair,56440
18626,iphone,5400
18627,pc,54832
18628,chair,14725
18629,phone,56084
18630,chair,47579
18631,pc,26496
18632,iphone,24668
18633,laptop,58996
18634,phone,24472
18635,book,75497
18636,laptop,9078
18637,phone,88993
18638,chair,32417
18639,phone,46005
18640,car,72675
18641,pc,58407
18642,pc,27693
18643,car,97372
18644,phone,13542
18645,chair,71195
18646,pc,55480
18647,iphone,46392
18648,phone,
18649,pc,50170
18650,laptop,94483
18651,phone,62850
18652,phone,72745
18653,car,22226
18654,laptop,72755
18655,laptop,7598
18656,iphone,85035
18657,car,
18658,laptop,75181
18659,book,46685
18660,phone,76037
18661,book,67455
18662,phone,18907
18663,book,43902
18664,car,32883
18665,pc,20070
18666,laptop,18475
18667,chair,88156
18668,car,99776
18669,phone,73979
18670,chair,16015
18671,car,69349
18672,chair,24336
18673,book,79263
18674,car,
18675,chair,44415
18676,pc,56762
18677,phone,1962
18678,iphone,29488
18679,car,73664
18680,book,13710
18681,iphone,62227
18682,phone,77656
18683,pc,8541
18684,book,16124
18685,iphone,1664
18686,car,13310
18687,book,78889
18688,laptop,
18689,laptop,
18690,car,92623
18691,laptop,57212
18692,book,15251
18693,laptop,59585
18694,car,27165
18695,book,32202
18696,chair,83065
18697,laptop,48845
18698,phone,79728
18699,laptop,60534
18700,book,49431
18701,pc,29698
18702,pc,28631
18703,pc,
18704,pc,5621
18705,pc,83191
18706,book,87395
18707,chair,53149
18708,car,14314
18709,laptop,30614
18710,laptop,58763
18711,phone,30235
18712,pc,66455
18713,phone,91117
18714,book,82977
18715,iphone,46428
18716,car,11370
18717,book,974
18718,pc,24390
18719,car,98219
18720,pc,95536
18721,iphone,32687
18722,book,28554
18723,chair,34444
18724,pc,24699
18725,laptop,63117
18726,iphone,57336
18727,iphone,54270
18728,chair,97051
18729,laptop,22357
18730,chair,33467
18731,phone,98318
18732,pc,40899
18733,chair,42417
18734,laptop,54730
18735,car,25427
18736,chair,51960
18737,book,77654
18738,pc,30329
18739,phone,2468
18740,chair,84819
18741,book,35197
18742,pc,5943
18743,chair,87542
18744,laptop,96442
18745,chair,56828
18746,chair,6191
18747,iphone,34681
18748,chair,81372
18749,chair,87948
18750,pc,52710
18751,car,72842
18752,book,56653
18753,chair,34380
18754,iphone,71448
18755,phone,56876
18756,car,34328
18757,book,12279
18758,book,59168
18759,pc,77263
18760,iphone,97573
18761,chair,885
18762,iphone,84172
18763,book,30127
18764,laptop,85790
18765,chair,64236
18766,phone,24238
18767,iphone,73513
18768,iphone,
18769,book,26668
18770,pc,62267
18771,iphone,91573
18772,pc,91172
18773,car,73173
18774,chair,27203
18775,iphone,47847
18776,iphone,32646
18777,chair,11583
18778,pc,8317
18779,phone,31263
18780,pc,9525
18781,iphone,68302
18782,phone,20255
18783,book,78361
18784,chair,54216
18785,iphone,69566
18786,book,44368
18787,iphone,77025
18788,chair,70389
18789,chair,66942
18790,iphone,79899
18791,iphone,84950
18792,book,83126
18793,book,99199
18794,chair,20350
18795,car,58725
18796,iphone,
18797,chair,74995
18798,laptop,41510
18799,pc,55278
18800,book,19483
18801,pc,22850
18802,chair,82881
18803,laptop,54306
18804,chair,11206
18805,laptop,88084
18806,car,98624
18807,pc,6813
18808,car,65312
18809,book,89020
18810,book,64384
18811,chair,
18812,laptop,10152
18813,car,114
18814,laptop,13787
18815,car,73641
18816,pc,16798
18817,laptop,40313
18818,book,24355
18819,pc,71373
