id,Title
4413,How To Support Young People Living with Parental Mental Illness
4414,Emotional Intelligence at Work
4415,Managing Mental Health and Stress
4416,Digital Wellbeing
4417,Self Care and Wellbeing: A Practical Guide for Health and Social Care
4418,Overcoming Imposter Syndrome: Identify the Patterns Undermining Your Confidence
4419,Understanding Coercive Control
4420,Become a Trauma-Informed Mindfulness Practitioner
4421,The Goldie Hawn Foundation: Mindful Leadership
4422,Understanding and Tackling Adolescent to Parent Violence
4423,Wellbeing and Resilience at Work
4424,Supporting young people’s mental wellbeing post-COVID
4425,Personal Trainer's Toolkit: Mental Health First Aid for Fitness Trainers
4426,Body Image and Mental Health in Young People
4427,Psychological First Aid: Supporting Children and Young People
4428,Mindfulness Through Film
4429,The Science of Sleep and Dreams
4430,Psychology and Mental Health: Beyond Nature and Nurture
4431,Nutrition and Wellbeing
4432,Research Methods: A Practical Guide to Peer and Community Research
4433,Understanding Addiction
4434,Nature Connectedness with the University of Derby
4435,Demystifying Mindfulness
4436,Workplace Wellbeing: How to Build Confidence and Manage Stress
4437,Youth Mental Health: Supporting Young People Using a Trauma Informed Practice
4438,Developing Clinical Empathy: Making a Difference in Patient Care
4439,Mindfulness: A Focus on Adolescents
4440,Exploring Play: The Importance of Play in Everyday Life
4441,Behaviour Change Interventions: Introductory Principles and Practice
4442,Understanding Gambling Harm in NSW
4443,How To Support Young People Living with Parental Mental Illness
4444,Emotional Intelligence at Work
4445,What is a Mind?
4446,Seeing: How the Brain Creates the Visual World
4447,The Neurobiology of Addiction
4448,Usage de drogues et réduction des risques
4449,Body Image and Mental Health in Young People
4450,"Brain, Behaviour, and Dentistry"
4451,Psychological First Aid: Supporting Children and Young People
4452,Decision Making in a Complex World: Using Computer Simulations to Understand Human Behaviour
4453,Sport and Exercise for Brain Health
4454,The Science of Sleep and Dreams
4455,Qualitative Research Methods for Mental Health in War and Conflict
4456,Psychology and Mental Health: Beyond Nature and Nurture
4457,Music and Intelligence: Can Music Make You Smarter?
4458,Behavioural Economics: Employee and Customer Behaviour
4459,Cognitive Psychology: Employee and Customer Behaviour
4460,Social Psychology: Employee and Customer Behaviour
4461,Drug Use and Harm Reduction
4462,Introduction to Behavioural Activation for Depression
4463,Research Methods in Psychology: Using Animal Models to Understand Human Behaviour
4464,"Music Psychology: Why Does ""Bohemian Rhapsody"" Feel so Good?"
4465,"Identifying and Responding to Drug and Alcohol Addiction in Nursing, Midwifery and Allied Healthcare Practice"
4466,Unlocking The Creative Brain: Develop and Teach Skills For Creative Thinking
4467,Introduction to Cognitive Psychology: An Experimental Science
4468,Youth Mental Health: Supporting Young People Using a Trauma Informed Practice
4469,Mental Skills Training for Sport and Health
4470,Introduction to Health Psychology
4471,COVID-19: Psychological First Aid in Africa
4472,Orientation to Educational Neuroscience
4473,Sports Performance: Different Approaches to Sports Coaching 
4474,Sports Performance: Exploring Sport Psychology
4475,Sports Performance: Training the Body for Sport 
4476,Personal Trainer's Toolkit: Mental Health First Aid for Fitness Trainers
4477,Sport and Exercise for Brain Health
4478,What is Leadership?
4479,Mental Skills Training for Sport and Health
4480,Coaching Skills: A changing landscape
4481,Coaching Skills: An athlete-centred approach
4482,Coaching Skills: Leadership and self-awareness
4483,Coaching Skills: Team culture
4484,Coaching Skills: The mental game
4485,Understanding Depression and Low Mood in Young People
4486,How To Support Young People Living with Parental Mental Illness
4487,Helping Young People Manage Low Mood and Depression
4488,Teaching Students Who Have Suffered Complex Trauma
4489,Child Protection for Teachers
4490,Understanding Coercive Control
4491,Understanding ADHD: Current Research and Practice
4492,Understanding and Tackling Adolescent to Parent Violence
4493,Understanding and Responding to Children who Run Away from Home and Institutions
4494,Supporting young people’s mental wellbeing post-COVID
4495,Body Image and Mental Health in Young People
4496,Good Practice in Autism Education
4497,Mindfulness Through Film
4498,Young People and Mental Health
4499,Understanding Autism
4500,Childhood Adversity: The Impact of Childhood Maltreatment on Mental Health
4501,Supporting Adolescent Learners: Social and Emotional Wellbeing
4502,Understanding Addiction
4503,Youth Mental Health: Supporting Young People Using a Trauma Informed Practice
4504,Coping with Changes: Social-Emotional Learning Through Play
4505,Mindfulness: A Focus on Adolescents
4506,Orientation to Educational Neuroscience
4507,Integrated Healthcare for Children with Developmental Disabilities
4508,"Understanding Mental Health: Continuum, Culture and Social Media"
4509,Exploring Cancer Medicines
4510,Introduction to Translational Research: Connecting Scientists and Medical Doctors
4511,Biochemistry: the Molecules of Life
4512,Discovering Science: Atmospheric Chemistry
4513,Discovering Science: Chemical Products
4514,Discovering Science: Global Challenges
4515,Discovering Science: Medicinal Chemistry
4516,Understanding Biological Energy
4517,Chemometrics in Air Pollution
4518,Introduction to Thermodynamics
4519,Earth and Life
4520,Habitability
4521,Icy Moons and Exoplanets
4522,Life on Mars
4523,The Future of Life
4524,Foundations of Science for Undergraduate Degrees
4525,Exploring Everyday Chemistry
4526,Antimicrobial Resistance in the Food Chain
4527,Identifying Food Fraud
4528,Get ready for a Masters in Data Science and AI
4529,An Introduction to Machine Learning in Quantitative Finance
4530,How to Implement Industry 4.0 Technologies
4531,Making sense of genomic data: COVID-19 web-based bioinformatics
4532,Data Science Projects and Applications
4533,Microsoft Future Ready: Fundamentals of Big Data
4534,Data Visualisation with Python: Bokeh and Advanced Layouts
4535,Data Visualisation with Python: Matplotlib and Visual Analysis
4536,Microsoft Future Ready: Data Science Research Methods Using Python Programming
4537,Programming Applications with Python: Working with Files
4538,Introduction to Data Science for Educators
4539,Cancer in the 21st Century: The Genomic Revolution
4540,Introduction to Data Science for Business
4541,An Introduction to Artificial Intelligence in the Tourism Industry
4542,Artificial Intelligence (AI) for Earth Monitoring
4543,Introduction to Process Mining with ProM
4544,Process Mining in Healthcare
4545,Essential Mathematics for Data Science and Machine Learning: Using R
4546,Microsoft Future Ready: Data Query with Transact-SQL (T-SQL)
4547,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
4548,Microsoft Future Ready: Fundamentals to R for Data Science
4549,Microsoft Future Ready: Introduction to Azure Cloud for Data Scientists
4550,Microsoft Future Ready: Introduction to Data Science
4551,Microsoft Future Ready: Data Science Research Methods Using Python Programming
4552,Microsoft Future Ready: Designing and Implementing an Azure AI Solution
4553,Azure Cloud Fundamentals for Data Science with Python
4554,Data Query with Transact-SQL with Python
4555,Introduction to Data Science with Microsoft Azure
4556,Microsoft Future Ready: Data Query with Transact-SQL (T-SQL)
4557,Microsoft Future Ready: Data Science Research Methods on Python Programming
4558,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
4559,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
4560,Microsoft Future Ready: Essential Mathematics for Machine Learning and AI
4561,Microsoft Future Ready: Introduction to Python Programming
4562,Data Science in the Games Industry
4563,Planet Earth: Understanding and Protecting our Environment
4564,Understanding and Measuring the Earth’s Energy Imbalance
4565,Moons
4566,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy
4567,Spatial Circularity Strategies 2: Measuring Circularity Transitions
4568,Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis
4569,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning
4570,Discovering Science: Atmospheric Chemistry
4571,Renewable Energy: Achieving Sustainability through Bioenergy
4572,A Beginner's Guide to Environmental Science: Wicked Problems and Possible Solutions
4573,Come Rain or Shine: Understanding the Weather
4574,The Challenge of Global Water Security
4575,Extreme Geological Events
4576,Hurricane Tracking with Satellite Data
4577,"Life Below Water: Conservation, Current Issues, Possible Solutions"
4578,Introduction to Thermodynamics
4579,Artificial Intelligence (AI) for Earth Monitoring
4580,Earth and Life
4581,Habitability
4582,Learn About Weather
4583,Causes of Climate Change
4584,"The Biology of Bugs, Brains, and Beasts"
4585,Climate Change: Solutions
4586,Climate Change: The Science
4587,IUCN Red List of Ecosystems: The Global Standard for Assessing Risks to Ecosystems
4588,So You Want to Study Life Science?
4589,Environmental Challenges: Justice in Natural Resource Management
4590,Fundamentals of Economics
4591,Measuring Economic Inequality in Today’s World
4592,Health Technology Assessment in Practice
4593,Health Technology Assessment: Definition and Method
4594,Scarcity and Resources in Healthcare
4595,Electrical Industry: Production and Economics
4596,Medical Equipment Donations to Low Resource Settings
4597,Risk Management in the Global Economy
4598,Transport Systems: Global Issues and Future Innovations
4599,Combatting Corrosion: An Introduction to SOCORRO
4600,An Introduction to Building Information Modelling
4601,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy
4602,Spatial Circularity Strategies 2: Measuring Circularity Transitions
4603,Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis
4604,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning
4605,An Introduction to Electronic Engineering
4606,Introduction to Maintenance Engineering
4607,English for STEM: Understanding Engineering Vocabulary
4608,Sustainable Transportation: An Introduction to E-Mobility
4609,Chemometrics in Air Pollution
4610,Effective Communication Skills for Engineers
